name;sex;count
Adyen;M;75
Adylan;F;28
Adylee;F;68
Adyleigh;F;6
Adylen;F;30
Adylene;F;146
Adylenne;F;13
Adylin;F;112
Adylina;F;5
Adyline;F;111
Adylinn;F;11
Adylyn;F;35
Adylynn;F;62
Adym;M;5
Adyn;F;54
Adyn;M;660
Adynn;F;12
Adynn;M;43
Adysen;F;422
Adysin;F;35
Adyson;F;2057
Adyson;M;15
Adysson;F;31
Adysun;F;5
Adysyn;F;27
Aedan;M;1766
Aeden;F;7
Aeden;M;580
Aedin;M;83
Aedon;M;64
Aedric;M;15
Aedyn;F;43
Aedyn;M;337
Aegon;M;6
Aeiden;M;5
Aeiress;F;13
Aela;F;286
Aelani;F;18
Aeleen;F;5
Aelia;F;18
Aeliana;F;99
Aelianna;F;7
Aelin;F;35
Aelish;F;21
Aelita;F;34
Aella;F;187
Aelyn;F;91
Aelynn;F;18
Aemelia;F;6
Aemilia;F;95
Aemon;M;67
Aenea;F;12
Aeneas;M;110
Aengus;M;105
Aeon;F;35
Aeon;M;76
Aeowyn;F;16
Aera;F;10
Aerabella;F;228
Aeralyn;F;72
Aeralynn;F;27
Aeri;F;5
Aerial;F;302
Aeriana;F;172
Aerianna;F;170
Aeric;M;50
Aerick;M;5
Aerie;F;105
Aeriel;F;95
Aeriella;F;28
Aerielle;F;35
Aerik;M;50
Aerilyn;F;237
Aerilynn;F;66
Aerin;F;262
Aerin;M;5
Aerion;M;73
Aeriona;F;19
Aerionna;F;61
Aeris;F;864
Aeris;M;16
Aeriss;F;5
Aerith;F;253
Aerius;M;7
Aero;F;47
Aero;M;208
Aerolyn;F;7
Aerolynn;F;12
Aeron;F;11
Aeron;M;170
Aerowyn;F;6
Aeryana;F;7
Aeryanna;F;12
Aeryn;F;491
Aeryn;M;19
Aerynn;F;5
Aerys;F;5
Aerys;M;16
Aesa;F;10
Aesha;F;80
Aesir;M;16
Aeson;M;360
Aesop;M;29
Aethan;M;29
Aether;M;7
Aeva;F;311
Aevah;F;65
Aevin;M;32
Aevry;F;5
Aevyn;F;5
Aeyden;M;13
Aeyla;F;11
Afa;M;5
Afaf;F;19
Afeni;F;30
Affaan;M;5
Affan;M;270
Affinity;F;5
Afia;F;176
Afif;M;5
Afifa;F;42
Afifah;F;10
Afina;F;16
Afiya;F;49
Afiyah;F;43
Afnan;F;212
Afnan;M;70
Afolabi;M;5
Afomia;F;108
Afra;F;51
Afrah;F;109
Afraz;M;47
Afreen;F;98
Africa;F;109
Afrin;F;25
Afruza;F;5
Afsa;F;70
Afsana;F;26
Afsheen;F;87
Aftin;F;5
Afton;F;911
Afton;M;166
Aftyn;F;125
Afua;F;18
Agam;F;71
Agam;M;189
Agambir;M;6
Agamjit;M;5
Agamjot;M;55
Agamveer;M;26
Agamvir;M;5
Agape;F;37
Agape;M;10
Agapito;M;11
Agaran;M;5
Agasthya;M;52
Agastya;M;474
Agata;F;120
Agatha;F;674
Agathe;F;27
Agent;M;5
Aggie;F;24
Agna;F;7
Agnes;F;1498
Agness;F;5
Agnessa;F;6
Agnia;F;10
Agnieszka;F;11
Agniv;M;12
Agostina;F;6
Agostino;M;59
Agrim;M;33
Agrima;F;13
Agueda;F;5
Agustin;M;2249
Agustina;F;164
Agustine;M;50
Agustus;M;56
Agustya;M;12
Ahaan;M;428
Ahaana;F;115
Ahad;M;232
Ahadu;M;45
Ahamed;M;19
Ahan;M;151
Ahana;F;637
Ahanna;M;5
Ahanu;M;16
Aharon;M;691
Aharshi;M;5
Ahava;F;177
Ahavah;F;29
Ahaziah;M;5
Ahbree;F;10
Ahdia;F;14
Ahed;F;6
Aheli;F;5
Ahian;M;6
Ahijah;M;11
Ahil;M;55
Ahilyn;F;65
Ahinara;F;9
Ahir;M;5
Ahitana;F;20
Ahja;F;36
Ahjah;F;6
Ahjanae;F;17
Ahkai;M;13
Ahkari;M;5
Ahkeem;M;99
Ahki;M;5
Ahking;M;43
Ahlaam;F;42
Ahlai;F;14
Ahlam;F;335
Ahlana;F;122
Ahlani;F;210
Ahlanie;F;10
Ahlanna;F;30
Ahlanni;F;5
Ahlaya;F;128
Ahlayah;F;99
Ahlayla;F;27
Ahlayna;F;19
Ahlaysia;F;10
Ahlea;F;7
Ahleah;F;54
Ahleena;F;25
Ahleigha;F;17
Ahlena;F;16
Ahlia;F;82
Ahliana;F;16
Ahlias;M;36
Ahlijah;M;41
Ahlina;F;41
Ahlivia;F;63
Ahliya;F;31
Ahliyah;F;126
Ahloni;F;5
Ahlyssa;F;11
Ahmaad;M;129
Ahmad;M;4820
Ahmadou;M;68
Ahmaj;M;5
Ahman;M;10
Ahmani;F;204
Ahmani;M;38
Ahmar;M;104
Ahmara;F;23
Ahmare;M;23
Ahmari;F;177
Ahmari;M;602
Ahmaria;F;8
Ahmarie;F;15
Ahmarion;M;37
Ahmaud;M;75
Ahmauri;M;10
Ahmaya;F;92
Ahmed;M;5197
Ahmednur;M;6
Ahmeer;M;70
Ahmeir;M;58
Ahmena;F;6
Ahmere;M;129
Ahmet;M;261
Ahmi;F;6
Ahmi;M;26
Ahmia;F;82
Ahmiah;F;34
Ahmier;M;54
Ahmil;M;5
Ahmina;F;57
Ahmir;M;1524
Ahmira;F;72
Ahmiracle;F;55
Ahmirah;F;39
Ahmire;M;29
Ahmiya;F;139
Ahmiyah;F;157
Ahmod;M;102
Ahmon;M;33
Ahmond;M;5
Ahmoni;F;48
Ahmonie;F;5
Ahmora;F;11
Ahmya;F;263
Ahmyah;F;48
Ahmyiah;F;12
Ahmyla;F;5
Ahmyra;F;28
Ahna;F;395
Ahnaf;M;197
Ahnah;F;5
Ahnalee;F;18
Ahnaleigh;F;10
Ahnalia;F;17
Ahnalise;F;13
Ahnari;F;5
Ahnesti;F;64
Ahnesty;F;65
Ahni;F;55
Ahniah;F;5
Ahnika;F;90
Ahnisty;F;6
Ahniya;F;142
Ahniyah;F;144
Ahniyla;F;10
Ahnna;F;65
Ahnya;F;60
Ahnyah;F;21
Ahnyla;F;79
Ahnylah;F;28
Ahonesti;F;23
Ahonesty;F;60
Ahraya;F;6
Ahrayah;F;6
Ahren;M;184
Ahri;F;217
Ahria;F;115
Ahriah;F;30
Ahrian;M;9
Ahriana;F;78
Ahrianna;F;105
Ahrie;F;6
Ahriella;F;5
Ahriya;F;50
Ahriyah;F;77
Ahron;M;408
Ahrya;F;5
Ahsaad;M;5
Ahsan;M;214
Ahseem;M;5
Ahsha;F;104
Ahsiah;M;8
Ahsir;M;16
Ahsley;F;6
Ahsoka;F;43
Ahtziri;F;464
Ahtziry;F;112
Ahuva;F;694
Ahva;F;7
Ahviana;F;17
Ahvianna;F;5
Ahyaan;M;5
Ahyan;M;194
Ahyana;F;30
Ahyanna;F;17
Ahylin;F;8
Ahzab;M;19
Ahzari;F;7
Ahzaria;F;43
Ahzariah;F;9
Ahzir;M;37
Ahziyah;F;7
Ai;F;60
Aia;F;20
Aian;M;5
Aiana;F;76
Aianna;F;30
Aibel;M;11
Aibhilin;F;5
Aibhlinn;F;120
Aibileen;F;6
Aicen;M;5
Aicha;F;446
Aichatou;F;17
Aida;F;1668
Aidah;F;93
Aidaliz;F;11
Aidaly;F;43
Aidalyn;F;18
Aidalynn;F;5
Aidan;F;351
Aidan;M;29642
Aidana;F;53
Aidanjames;M;6
Aidanjohn;M;5
Aidar;M;5
Aiddan;M;5
Aidden;M;209
Aide;F;248
Aidean;M;17
Aidee;F;114
Aideen;F;79
Aideen;M;44
Aidel;F;112
Aideliz;F;23
Aidelyn;F;32
Aiden;F;713
Aiden;M;135955
Aidenjames;M;76
Aidenjoseph;M;5
Aidenmatthew;M;5
Aidenmichael;M;6
Aidenn;M;159
Aideyn;M;14
Aidia;F;7
Aidian;M;40
Aidin;F;6
Aidin;M;299
Aidon;M;214
Aidrian;M;41
Aidric;M;318
Aidrick;M;14
Aidrik;M;25
Aidy;F;51
Aidyen;M;5
Aidyn;F;313
Aidyn;M;2426
Aidynn;F;58
Aidynn;M;74
Aiedan;M;5
Aieden;M;12
Aiesha;F;80
Aiham;M;10
Aihnoa;F;5
Aiiden;M;58
Aija;F;86
Aijah;F;100
Aijalon;F;5
Aijalon;M;17
Aika;F;94
Aikam;M;13
Aiken;M;189
Aiker;M;6
Aiko;F;304
Aila;F;1391
Ailah;F;131
Ailan;M;38
Ailana;F;125
Ailani;F;1727
Ailanie;F;50
Ailanni;F;7
Ailanny;F;28
Ailany;F;403
Aile;F;41
Ailea;F;81
Aileah;F;51
Aileana;F;50
Ailed;F;122
Ailee;F;385
Aileen;F;5585
Aileen;M;5
Aileena;F;40
Aileene;F;38
Aileigh;F;5
Ailen;F;205
Ailena;F;20
Ailene;F;187
Aileny;F;5
Aileth;F;10
Ailey;F;527
Aili;F;360
Ailia;F;35
Ailiana;F;12
Ailie;F;94
Ailin;F;537
Ailin;M;5
Ailina;F;6
Ailine;F;21
Ailis;F;90
Ailise;F;6
Ailish;F;235
Ailla;F;5
Ailsa;F;127
Aily;F;105
Ailyah;F;6
Ailyn;F;1977
Ailyne;F;37
Ailynn;F;330
Aima;F;99
Aiman;F;57
Aiman;M;105
Aimani;F;5
Aimar;F;114
Aimar;M;57
Aime;F;363
Aime;M;5
Aimee;F;3223
Aimen;F;32
Aimen;M;17
Aimi;F;73
Aimie;F;34
Aimme;F;11
Aimon;M;31
Aimslee;F;5
Aimsley;F;35
Aimy;F;58
Ain;F;10
Aina;F;191
Ainara;F;400
Aine;F;445
Ainesh;M;5
Ainhara;F;30
Ainhoa;F;447
Aini;F;5
Ainoa;F;10
Ainoah;F;7
Ainoha;F;18
Ainslee;F;735
Ainslei;F;5
Ainsleigh;F;302
Ainsley;F;9065
Ainsley;M;112
Ainslie;F;261
Ainsly;F;5
Ainzlee;F;34
Ainzley;F;33
Aion;M;6
Aiona;F;5
Aira;F;294
Airabella;F;313
Airabelle;F;11
Airah;F;45
Airalyn;F;31
Airalynn;F;50
Airam;F;337
Airam;M;118
Airan;M;11
Airanna;F;28
Aireal;F;11
Aireana;F;59
Aireanna;F;121
Aireen;F;5
Airel;F;30
Airelle;F;6
Airen;F;18
Airen;M;73
Aireon;F;5
Aireon;M;37
Aireona;F;61
Aireonna;F;59
Aires;F;6
Aires;M;29
Airess;F;34
Aireyana;F;8
Airi;F;163
Airial;F;5
Airiana;F;212
Airianna;F;245
Airic;M;5
Airica;F;5
Airick;M;15
Airiel;F;11
Airielle;F;5
Airik;M;11
Airika;F;11
Airin;F;5
Airin;M;5
Airionna;F;6
Airis;F;93
Airis;M;11
Airius;M;5
Airlie;F;87
Airon;M;44
Airrion;M;6
Airyana;F;123
Airyanna;F;133
Airyn;F;69
Airyn;M;5
Airyona;F;5
Airyonna;F;35
Aisa;F;96
Aisaiah;M;17
Aisea;M;55
Aisel;F;9
Aisen;M;52
Aisha;F;5225
Aishah;F;253
Aishani;F;286
Aishat;F;24
Aishi;F;40
Aishini;F;18
Aishleen;F;19
Aishlyn;F;5
Aishvi;F;16
Aishwarya;F;335
Aisla;F;39
Aislee;F;93
Aisleen;F;30
Aisleigh;F;25
Aisley;F;661
Aislin;F;579
Aisling;F;423
Aislinn;F;1680
Aislyn;F;853
Aislynn;F;1142
Aislynne;F;7
Aison;M;99
Aisosa;F;32
Aissa;F;110
Aissata;F;185
Aissatou;F;299
Aitan;M;56
Aitana;F;2163
Aitanna;F;91
Aithan;M;114
Aithana;F;68
Aithen;M;50
Aitiana;F;42
Aito;M;5
Aitor;M;24
Aitza;F;13
Aiva;F;455
Aivah;F;214
Aivan;M;59
Aiven;F;8
Aiven;M;283
Aivery;F;5
Aivley;F;6
Aivree;F;15
Aivy;F;124
Aivyn;F;7
Aixa;F;276
Aiya;F;242
Aiyah;F;86
Aiyahna;F;21
Aiyan;M;16
Aiyana;F;3859
Aiyanah;F;175
Aiyani;F;11
Aiyanna;F;2106
Aiyannah;F;85
Aiydan;M;25
Aiyden;M;615
Aiyla;F;247
Aiylah;F;23
Aiyona;F;15
Aiyonna;F;133
Aiysha;F;5
Aiza;F;917
Aizah;F;407
Aizaiah;M;6
Aizayah;M;12
Aizeah;M;11
Aizel;F;17
Aizel;M;5
Aizen;M;706
Aizik;M;108
Aizlee;F;59
Aizleigh;F;5
Aizley;F;66
Aizlyn;F;128
Aizlynn;F;157
Aizza;F;21
Aj;F;31
Aj;M;724
Aja;F;1014
Aja;M;6
Ajada;F;5
Ajaden;M;6
Ajae;F;5
Ajae;M;6
Ajah;F;316
Ajahnae;F;6
Ajahni;M;50
Ajai;F;24
Ajai;M;76
Ajak;M;11
Ajan;M;55
Ajana;F;10
Ajanae;F;173
Ajanai;F;5
Ajanay;F;18
Ajanee;F;6
Ajang;M;5
Ajani;F;35
Ajani;M;528
Ajavian;M;7
Ajavion;M;25
Ajax;M;214
Ajay;F;5
Ajay;M;1251
Ajaya;F;48
Ajayceon;M;14
Ajayden;M;10
Ajayi;M;11
Ajayla;F;85
Ajdin;M;168
Ajeet;M;44
Ajhani;M;5
Ajia;F;67
Ajiah;F;5
Ajit;M;69
Ajitesh;M;10
Ajith;M;14
Ajiyah;F;5
Ajla;F;260
Ajmal;M;16
Ajna;F;72
Ajon;M;11
Ajooni;F;69
Ajournee;F;33
Ajourney;F;12
Ajourni;F;9
Ajsa;F;11
Ajuni;F;23
Ajwa;F;100
Ajwad;M;7
Ajwan;F;5
Akaash;M;21
Akachi;M;15
Akachukwu;M;17
Akacia;F;35
Akaden;M;6
Akadia;F;15
Akadian;M;5
Akai;F;31
Akai;M;322
Akaia;F;13
Akaila;F;17
Akailah;F;15
Akain;M;5
Akaisha;F;6
Akaiya;F;35
Akaiyah;F;7
Akala;F;6
Akali;F;5
Akane;F;93
Akanksha;F;57
Akanni;M;11
Akansha;F;16
Akara;F;10
Akari;F;368
Akari;M;228
Akaria;F;12
Akarsh;M;16
Akash;M;471
Akasha;F;357
Akasia;F;10
Akaya;F;20
Akayden;M;5
Akayla;F;397
Akaylah;F;61
Akaylee;F;5
Akaylia;F;30
Akaysha;F;27
Akbar;M;105
Akeel;M;14
Akeela;F;60
Akeelah;F;526
Akeem;M;1114
Akeema;F;24
Akeen;M;38
Akeena;F;7
Akeil;M;5
Akeila;F;30
Akeilah;F;5
Akeira;F;111
Akela;F;95
Akela;M;11
Akelah;F;10
Akelius;M;6
Akemi;F;348
Akemy;F;16
Aken;M;10
Akenya;F;5
Akenzie;F;6
Aker;M;10
Akera;F;54
Akerah;F;12
Akeria;F;78
Akeriah;F;5
Akerra;F;7
Akerria;F;5
Aketzali;F;13
Aketzaly;F;15
Akeya;F;5
Akeyla;F;73
Akeylah;F;40
Akhai;M;10
Akhari;F;12
Akhari;M;37
Akhi;M;12
Akhia;F;17
Akhil;M;681
Akhila;F;49
Akhilesh;M;38
Akhilles;M;23
Akhilleus;M;17
Akhir;M;8
Akhira;F;17
Aki;F;50
Aki;M;103
Akia;F;103
Akia;M;5
Akiah;F;44
Akiana;F;6
Akiel;M;5
Akiela;F;6
Akiem;M;19
Akiera;F;81
Akif;M;84
Akihiro;M;6
Akiko;F;59
Akil;M;312
Akila;F;154
Akilah;F;307
Akilan;M;48
Akiles;M;39
Akili;F;62
Akili;M;66
Akilles;M;16
Akillian;M;5
Akillies;M;5
Akim;M;173
Akin;M;58
Akina;F;134
Aking;M;195
Akinola;M;5
Akio;M;145
Akir;M;31
Akira;F;2647
Akira;M;313
Akirah;F;203
Akire;F;29
Akiro;M;6
Akirra;F;25
Akito;M;63
Akiva;F;27
Akiva;M;830
Akiya;F;112
Akiyah;F;188
Akmal;M;6
Ako;F;5
Akoi;M;5
Akol;M;5
Akon;F;11
Akon;M;45
Akoni;M;91
Akorede;M;11
Akori;M;5
Akos;M;5
Akosita;F;5
Akosua;F;73
Akoya;F;10
Akram;M;450
Akrish;M;6
Akriti;F;27
Aksa;F;11
Aksana;F;7
Aksel;M;1191
Aksh;M;76
Aksha;F;26
Akshada;F;5
Akshadha;F;29
Akshaj;M;469
Akshan;M;5
Akshar;M;210
Akshara;F;1173
Akshat;M;139
Akshata;F;12
Akshath;M;97
Akshay;M;485
Akshaya;F;326
Akshit;M;14
Akshita;F;181
Akshith;M;42
Akshitha;F;59
Akshiv;M;5
Aksil;M;31
Akua;F;89
Akul;M;82
Akur;F;5
Akwasi;M;6
Akxel;M;13
Akya;F;22
Akyah;F;51
Akyia;F;18
Akyla;F;101
Akylah;F;97
Akyng;M;5
Akyra;F;235
Akyrah;F;23
Akyria;F;6
Akyrie;M;6
Akzel;M;24
Al;M;207
Ala;F;149
Ala;M;5
Alaa;F;475
Alaa;M;81
Alaan;M;12
Alaana;F;10
Alaaya;F;5
Alabama;F;147
Alacia;F;21
Aladdin;M;64
Alae;F;16
Alaejah;F;6
Alaena;F;111
Alaeya;F;12
Alaeyah;F;33
Alagie;M;6
Alah;F;5
Alahia;F;90
Alahna;F;439
Alahni;F;213
Alahnna;F;15
Alahya;F;5
Alai;F;13
Alai;M;6
Alaia;F;2203
Alaiah;F;280
Alaiha;F;5
Alaiia;F;40
Alaiiah;F;5
Alaija;F;71
Alaijah;F;283
Alaijha;F;10
Alaila;F;233
Alailah;F;55
Alain;M;591
Alaina;F;17007
Alainah;F;294
Alaine;F;137
Alainna;F;228
Alainnah;F;16
Alaira;F;84
Alaire;F;13
Alaisa;F;35
Alaisha;F;169
Alaisia;F;10
Alaiya;F;678
Alaiyah;F;712
Alaiyna;F;56
Alaiza;F;91
Alaizah;F;11
Alaizha;F;5
Alaja;F;42
Alajah;F;248
Alajha;F;5
Alajhia;F;5
Alajia;F;6
Alajiah;F;35
Alakai;M;229
Alakay;M;20
Alaki;M;22
Alala;F;5
Alalah;F;5
Alam;M;63
Alamea;F;38
Alameen;M;40
Alamin;M;51
Alan;F;74
Alan;M;24878
Alana;F;16781
Alanah;F;1727
Aland;M;44
Alanda;F;18
Alandis;M;15
Alando;M;9
Alandra;F;138
Alandrea;F;6
Alandria;F;74
Alane;F;5
Alanea;F;51
Alanee;F;76
Alaney;F;32
Alani;F;5452
Alani;M;38
Alania;F;240
Alanie;F;379
Alanii;F;84
Alanis;F;1141
Alaniz;F;29
Alann;M;31
Alanna;F;5902
Alannah;F;2999
Alanni;F;289
Alannie;F;84
Alannis;F;82
Alanny;F;86
Alannys;F;28
Alano;M;68
Alanood;F;13
Alanoud;F;32
Alante;M;80
Alantis;F;20
Alany;F;314
Alanya;F;58
Alanys;F;186
Alanzo;M;186
Alara;F;507
Alarah;F;13
Alaria;F;51
Alaric;M;1249
Alarice;F;5
Alarick;M;44
Alarie;F;8
Alarik;M;112
Alaris;F;5
Alasdair;M;223
Alasha;F;35
Alashia;F;66
Alasia;F;628
Alasiah;F;15
Alaska;F;452
Alassandra;F;5
Alassane;M;46
Alastair;M;390
Alastar;M;20
Alaster;M;46
Alastor;M;86
Alathea;F;21
Alauna;F;340
Alaunah;F;10
Alauni;F;50
Alaunna;F;6
Alaura;F;456
Alaurah;F;5
Alawna;F;28
Alay;M;6
Alaya;F;3572
Alayaa;F;5
Alayah;F;4666
Alayana;F;6
Alayasia;F;50
Alaycia;F;40
Alayda;F;5
Alayha;F;113
Alayia;F;253
Alayiah;F;327
Alayja;F;177
Alayjah;F;352
Alayjha;F;11
Alayjiah;F;6
Alayla;F;886
Alaylah;F;205
Alayn;M;11
Alayna;F;14199
Alayna;M;5
Alaynah;F;572
Alayne;F;34
Alaynna;F;400
Alaynnah;F;6
Alaysa;F;16
Alaysha;F;503
Alayshia;F;275
Alaysia;F;2326
Alaysiah;F;55
Alayssa;F;79
Alaythia;F;22
Alayza;F;126
Alayzah;F;5
Alayzha;F;24
Alayzia;F;114
Alayziah;F;73
Alaz;M;10
Alazae;F;97
Alazar;M;96
Alazay;F;90
Alaze;F;5
Alazia;F;30
Alaziah;F;19
Alazne;F;117
Alba;F;1297
Alban;M;114
Albana;F;10
Albany;F;221
Albara;M;21
Albaraa;M;55
Albaro;M;33
Albee;F;10
Albee;M;5
Albeiro;M;97
Alber;M;5
Albert;M;6971
Alberta;F;92
Alberth;M;24
Albertina;F;5
Alberto;M;5755
Albi;M;49
Albie;M;63
Albin;M;133
Albina;F;96
Albino;M;59
Albion;M;100
Alborz;M;5
Albree;F;24
Albrey;F;8
Albus;M;24
Alby;M;23
Alchemy;F;15
Alcide;M;21
Alcides;M;73
Alda;F;26
Aldahir;M;90
Aldair;M;385
Aldan;M;38
Aldana;F;28
Aldean;M;5
Alden;F;198
Alden;M;3242
Alder;F;20
Alder;M;410
Aldhair;M;7
Aldin;M;244
Aldina;F;26
Aldo;M;4187
Aldon;M;198
Aldous;M;93
Aldren;M;5
Aldric;M;86
Aldrich;M;98
Aldrick;M;53
Aldrik;M;11
Aldrin;M;154
Alduin;M;5
Aldwin;M;5
Aldyn;F;8
Aldyn;M;61
Ale;F;5
Ale;M;5
Alea;F;848
Aleah;F;6941
Aleaha;F;317
Aleahya;F;21
Alean;F;5
Aleana;F;318
Aleanah;F;13
Aleanna;F;92
Aleara;F;12
Alease;F;10
Aleasha;F;20
Aleaya;F;45
Aleayah;F;67
Alec;F;11
Alec;M;6272
Alece;F;5
Alecea;F;6
Alecia;F;542
Aleciram;F;10
Aleck;M;203
Aleckzander;M;5
Alecsander;M;16
Alecxa;F;11
Alecxander;M;53
Aleczander;M;480
Aleda;F;47
Alee;F;116
Alee;M;5
Aleea;F;192
Aleeah;F;1054
Aleeana;F;5
Aleece;F;106
Aleecia;F;164
Aleecya;F;5
Aleeha;F;65
Aleem;M;158
Aleema;F;24
Aleemah;F;40
Aleen;F;530
Aleena;F;5660
Aleenah;F;262
Aleene;F;10
Aleera;F;61
Aleesa;F;164
Aleese;F;75
Aleesha;F;160
Aleesia;F;160
Aleeya;F;615
Aleeyah;F;776
Aleeza;F;571
Aleezah;F;34
Aleezay;F;10
Alef;M;5
Alegacy;F;5
Alegandro;M;12
Alegend;M;33
Alegna;F;10
Alegra;F;107
Alegria;F;81
Aleha;F;21
Alei;F;5
Aleia;F;627
Aleiah;F;313
Aleicia;F;14
Aleida;F;514
Aleidy;F;8
Aleigh;F;242
Aleigha;F;2305
Aleighana;F;12
Aleighanna;F;5
Aleighia;F;15
Aleighna;F;77
Aleighya;F;54
Aleiha;F;5
Aleijah;F;19
Aleila;F;60
Aleina;F;400
Aleinah;F;13
Aleiny;F;5
Aleira;F;50
Aleisa;F;54
Aleise;F;12
Aleisha;F;220
Aleissa;F;18
Aleister;M;232
Aleithia;F;6
Aleix;M;28
Aleiya;F;174
Aleiyah;F;257
Aleiza;F;41
Aleja;F;39
Alejah;F;39
Alejandra;F;8185
Alejandra;M;7
Alejandria;F;5
Alejandrina;F;69
Alejandro;F;30
Alejandro;M;26481
Alejo;M;107
Alek;F;31
Alek;M;1274
Aleka;F;37
Alekai;M;64
Alekay;M;5
Alekhya;F;70
Aleki;M;30
Alekos;M;5
Aleks;M;206
Aleksa;F;206
Aleksa;M;25
Aleksah;F;5
Aleksandar;M;395
Aleksander;M;1498
Aleksandr;M;569
Aleksandra;F;994
Aleksandria;F;6
Aleksei;M;131
Aleksej;M;5
Aleksey;M;234
Aleksi;F;5
Aleksi;M;34
Aleksia;F;128
Aleksis;F;5
Aleksy;M;35
Alektra;F;5
Alekxander;M;53
Alekza;F;5
Alekzander;M;541
Alekzandr;M;11
Aleli;F;47
Alelia;F;11
Alely;F;6
Alem;M;103
Alema;F;5
Alen;M;461
Alena;F;4174
Alenah;F;112
Alencia;F;21
Alene;F;117
Aleni;F;55
Alenia;F;17
Alenka;F;5
Alenna;F;200
Alennah;F;6
Aleny;F;20
Aleo;M;6
Aleph;M;69
Alera;F;123
Aleria;F;78
Aleric;M;71
Aleron;M;5
Alery;F;5
Alesa;F;55
Alesana;F;219
Alesander;M;6
Alesandra;F;208
Alesandro;M;88
Alese;F;99
Alesha;F;381
Aleshanee;F;7
Aleshia;F;56
Aleshka;F;52
Alesi;F;17
Alesia;F;358
Alesiram;F;13
Aleska;F;20
Alessa;F;1208
Alessander;M;49
Alessandra;F;9590
Alessandria;F;87
Alessandro;M;3837
Alessi;F;21
Alessia;F;2629
Alessio;M;660
Alesso;M;51
Alessondra;F;12
Alessya;F;9
Alesya;F;17
Aleta;F;116
Aletha;F;65
Alethea;F;335
Aletheia;F;342
Alethia;F;179
Aletse;F;15
Aletta;F;134
Alette;F;47
Aletza;F;5
Alevia;F;21
Alex;F;1668
Alex;M;35266
Alexa;F;45260
Alexa;M;68
Alexah;F;277
Alexamarie;F;12
Alexana;F;11
Alexandar;M;132
Alexander;F;282
Alexander;M;148711
Alexanderia;F;48
Alexanderjames;M;58
Alexandr;M;161
Alexandra;F;32950
Alexandra;M;25
Alexandre;M;1053
Alexandrea;F;886
Alexandrew;M;12
Alexandria;F;14784
Alexandriah;F;10
Alexandrina;F;21
Alexandro;M;1134
Alexandros;M;412
Alexandru;M;246
Alexandrya;F;76
Alexarae;F;10
Alexas;F;56
Alexavia;F;5
Alexavier;M;1095
Alexavior;M;7
Alexcia;F;255
Alexcis;F;6
Alexea;F;19
Alexei;F;18
Alexei;M;330
Alexes;F;29
Alexes;M;8
Alexey;M;242
Alexi;F;881
Alexi;M;331
Alexia;F;11503
Alexiah;F;214
Alexiana;F;249
Alexianna;F;155
Alexias;F;6
Alexie;F;396
Alexie;M;24
Alexiea;F;11
Alexiel;F;5
Alexiel;M;22
Alexina;F;20
Alexine;F;6
Alexio;M;74
Alexiona;F;5
Alexionna;F;10
Alexios;M;54
Alexis;F;48887
Alexis;M;12483
Alexismarie;F;11
Alexiss;F;47
Alexius;F;116
Alexius;M;22
Alexiya;F;30
Alexiyah;F;14
Alexiz;F;38
Alexiz;M;50
Alexs;M;12
Alexsa;F;203
Alexsander;M;372
Alexsandra;F;368
Alexsandro;M;75
Alexsia;F;66
Alexsis;F;70
Alexsis;M;25
Alexson;M;5
Alexssa;F;22
Alexsys;F;15
Alexus;F;1414
Alexus;M;16
Alexx;F;48
Alexx;M;79
Alexxa;F;327
Alexxander;M;98
Alexxandra;F;6
Alexxia;F;42
Alexxis;F;157
Alexxus;F;17
Alexy;F;84
Alexy;M;31
Alexya;F;135
Alexyanna;F;5
Alexyia;F;7
Alexys;F;676
Alexys;M;73
Alexyss;F;33
Alexyz;F;7
Alexza;F;66
Alexzander;M;2935
Alexzandra;F;186
Alexzandrea;F;32
Alexzandria;F;311
Alexzavier;M;44
Alexzia;F;26
Alexzis;F;5
Aley;F;5
Aleya;F;620
Aleyah;F;1055
Aleyana;F;31
Aleyda;F;704
Aleydis;F;22
Aleyha;F;6
Aleyia;F;15
Aleyiah;F;27
Aleyla;F;37
Aleyna;F;1040
Aleynah;F;82
Aleynna;F;35
Aleysa;F;41
Aleyse;F;5
Aleysha;F;151
Aleyshka;F;27
Aleysia;F;28
Aleyssa;F;69
Aleyza;F;221
Aleza;F;11
Alezae;F;13
Alezander;M;113
Alezandra;F;42
Alezandria;F;5
Alezandro;M;6
Alezay;F;10
Alfa;F;5
Alfa;M;6
Alfie;M;159
Alfiya;F;5
Alfonsina;F;11
Alfonso;M;2828
Alfonzo;M;290
Alford;M;5
Alfred;M;2409
Alfreda;F;10
Alfredo;M;5253
Algenis;M;7
Algernon;M;32
Alhaji;M;52
Alhan;M;10
Alhana;F;5
Alhanouf;F;10
Alhasan;M;58
Alhassan;M;107
Alhassane;M;26
Alheli;F;31
Alhena;F;12
Alhia;F;21
Ali;F;2418
Ali;M;9597
Alia;F;4082
Aliaa;F;23
Aliah;F;2192
Aliahna;F;89
Alian;M;20
Aliana;F;3724
Alianah;F;178
Aliandra;F;21
Aliani;F;113
Alianie;F;5
Alianis;F;61
Alianna;F;2389
Aliannah;F;503
Aliannie;F;5
Alianny;F;96
Aliannys;F;5
Aliany;F;102
Alianys;F;92
Alias;M;291
